review,rating,tokens,clean_text
Absolutely horrendous. The game has been operating for years with a loyal fanbase yet they can't even give a guaranteed 90 pulls in each patch.,1,"['absolutely', 'horrendous', 'game', 'operating', 'year', 'loyal', 'fanbase', 'yet', 'cant', 'even', 'give', 'guaranteed', 'pull', 'patch']",absolutely horrendous game operating year loyal fanbase yet cant even give guaranteed pull patch
"The game is good but ah the progress for everything is too late' I think in 20th century not everyone will spend time playing one game right, u should add more rewards and fasten the progress for the quests etc ,And add some special drops to buy primos for every country ,Bcuz the prices are too high compared to other games. Hope this review will help you on to something for future development hoyoverse ✌️",4,"['game', 'good', 'progress', 'everything', 'late', 'think', 'century', 'everyone', 'spend', 'time', 'playing', 'one', 'game', 'right', 'add', 'reward', 'fasten', 'progress', 'quest', 'etc', 'add', 'special', 'drop', 'buy', 'primo', 'every', 'country', 'bcuz', 'price', 'high', 'compared', 'game', 'hope', 'review', 'help', 'something', 'future', 'development', 'hoyoverse']",game good progress everything late think century everyone spend time playing one game right add reward fasten progress quest etc add special drop buy primo every country bcuz price high compared game hope review help something future development hoyoverse
"Really Bad experience 😿 why all my pulls for a limited character banner always gave me at 80 pulls, I don't get anything at early pity, the bad thing is that if i got the character i want next 80 pulls i got standard character next the character i want then a standard characters again, I'm so tired of this game not rewarding at all only disappointment. Mihoyo I really loved this game but don't disappoint your player too much there's a new release and tempting game my temper is really thin now",1,"['really', 'bad', 'experience', 'pull', 'limited', 'character', 'banner', 'always', 'gave', 'pull', 'dont', 'get', 'anything', 'early', 'pity', 'bad', 'thing', 'got', 'character', 'want', 'next', 'pull', 'got', 'standard', 'character', 'next', 'character', 'want', 'standard', 'character', 'tired', 'game', 'rewarding', 'disappointment', 'mihoyo', 'really', 'loved', 'game', 'dont', 'disappoint', 'player', 'much', 'there', 'new', 'release', 'tempting', 'game', 'temper', 'really', 'thin']",really bad experience pull limited character banner always gave pull dont get anything early pity bad thing got character want next pull got standard character next character want standard character tired game rewarding disappointment mihoyo really loved game dont disappoint player much there new release tempting game temper really thin
"I downloaded Genshin Impact back when it was released in September 2020, I played Honkai Impact and that's what got me to download it, I had the game for years and never open it until recently in 2024 December, I work full time so I can only play it one or two hours a day, I get that it takes time to grind, but I'm able to do so while enjoying the game, I have it on my S26 Ultra as well as on my Asus ROG Ally, my only complain if any, would be the gacha rate, especially if you don't spend money.",5,"['downloaded', 'genshin', 'impact', 'back', 'released', 'september', 'played', 'honkai', 'impact', 'thats', 'got', 'download', 'game', 'year', 'never', 'open', 'recently', 'december', 'work', 'full', 'time', 'play', 'one', 'two', 'hour', 'day', 'get', 'take', 'time', 'grind', 'able', 'enjoying', 'game', 'ultra', 'well', 'asus', 'rog', 'ally', 'complain', 'would', 'gacha', 'rate', 'especially', 'dont', 'spend', 'money']",downloaded genshin impact back released september played honkai impact thats got download game year never open recently december work full time play one two hour day get take time grind able enjoying game ultra well asus rog ally complain would gacha rate especially dont spend money
I adore this game and I've been playing since 2021. I usually play on PS4 but they're removing it in April completely. I just wish they could have found a different solution because not everyone can afford a PS5 and my mobile devices can't run the game. it sucks to lose 5 years of grinding. The game is amazing but simply too big.,4,"['adore', 'game', 'ive', 'playing', 'since', 'usually', 'play', 'theyre', 'removing', 'april', 'completely', 'wish', 'could', 'found', 'different', 'solution', 'everyone', 'afford', 'mobile', 'device', 'cant', 'run', 'game', 'suck', 'lose', 'year', 'grinding', 'game', 'amazing', 'simply', 'big']",adore game ive playing since usually play theyre removing april completely wish could found different solution everyone afford mobile device cant run game suck lose year grinding game amazing simply big
"This game is fantastic, it has an original touch in the industry, and all the quests , world and story are wonderful, immersing us in the atmosphere of gameplay and emotions. Even if it is a little heavy on the players' phones, it remains a game worth playing and completing. Safe journey, Traveler.",5,"['game', 'fantastic', 'original', 'touch', 'industry', 'quest', 'world', 'story', 'wonderful', 'immersing', 'atmosphere', 'gameplay', 'emotion', 'even', 'little', 'heavy', 'player', 'phone', 'remains', 'game', 'worth', 'playing', 'completing', 'safe', 'journey', 'traveler']",game fantastic original touch industry quest world story wonderful immersing atmosphere gameplay emotion even little heavy player phone remains game worth playing completing safe journey traveler
If you don't spend money on games then you will find this game challenging but this game is very fun and great graphics make sure you have good device and atleast 30 gb free space 🤣. It's been 10 month I'm playing this game (edit: now 2.8 years) ..Good luck traveler and welcome!💖,4,"['dont', 'spend', 'money', 'game', 'find', 'game', 'challenging', 'game', 'fun', 'great', 'graphic', 'make', 'sure', 'good', 'device', 'atleast', 'free', 'space', 'month', 'playing', 'game', 'edit', 'year', 'good', 'luck', 'traveler', 'welcome']",dont spend money game find game challenging game fun great graphic make sure good device atleast free space month playing game edit year good luck traveler welcome
"having the wargame auto lose upon disconnection is terrible,pls fix this. I know some might find this salty but with the state of the asia servers ping,having a more accomodating system is the least they can do. In the end,games are meant for the entertainment of consumers,if the game is made unplayble by any circumstance,i just wish something can be done to make it more bearable",4,"['wargame', 'auto', 'lose', 'upon', 'disconnection', 'terriblepls', 'fix', 'know', 'might', 'find', 'salty', 'state', 'asia', 'server', 'pinghaving', 'accomodating', 'system', 'least', 'endgame', 'meant', 'entertainment', 'consumersif', 'game', 'made', 'unplayble', 'circumstancei', 'wish', 'something', 'done', 'make', 'bearable']",wargame auto lose upon disconnection terriblepls fix know might find salty state asia server pinghaving accomodating system least endgame meant entertainment consumersif game made unplayble circumstancei wish something done make bearable
PROS great story great soundtracks beautiful world to explore interesting characters CONS Limited time events can sometimes have important story elements (+limited time weapons) - after returning to the game after some time I find this very disappointing (this is the main reason why I lowered my rating which was originaly 5*) Some english voice acted quests are still missing some voices gatcha system (you can play it as f2p but you should always be careful of potencial addiction),3,"['pro', 'great', 'story', 'great', 'soundtrack', 'beautiful', 'world', 'explore', 'interesting', 'character', 'con', 'limited', 'time', 'event', 'sometimes', 'important', 'story', 'element', 'limited', 'time', 'weapon', 'returning', 'game', 'time', 'find', 'disappointing', 'main', 'reason', 'lowered', 'rating', 'originaly', 'english', 'voice', 'acted', 'quest', 'still', 'missing', 'voice', 'gatcha', 'system', 'play', 'always', 'careful', 'potencial', 'addiction']",pro great story great soundtrack beautiful world explore interesting character con limited time event sometimes important story element limited time weapon returning game time find disappointing main reason lowered rating originaly english voice acted quest still missing voice gatcha system play always careful potencial addiction
"it is the best game i have ever played from graphics ,story , characters such a beautiful game but does give you a lot of challenge and a lot every thing in this game is so excellent far beyond excellence no word such a great game.. but just one complaint aur request i have from the developers of these game that please make it easy for players to pull the character of there dream atleast to get your fav character 5-6 straight 10 wishes should be enough i hope you consider it someday 😭🫶🏻",5,"['best', 'game', 'ever', 'played', 'graphic', 'story', 'character', 'beautiful', 'game', 'give', 'lot', 'challenge', 'lot', 'every', 'thing', 'game', 'excellent', 'far', 'beyond', 'excellence', 'word', 'great', 'game', 'one', 'complaint', 'aur', 'request', 'developer', 'game', 'please', 'make', 'easy', 'player', 'pull', 'character', 'dream', 'atleast', 'get', 'fav', 'character', 'straight', 'wish', 'enough', 'hope', 'consider', 'someday']",best game ever played graphic story character beautiful game give lot challenge lot every thing game excellent far beyond excellence word great game one complaint aur request developer game please make easy player pull character dream atleast get fav character straight wish enough hope consider someday
"Literally just downloaded the game after awhile of not playing it and 3 seconds in the game, the screen crashes for me. My phone is a decently new model and it has plenty of storage, I'm not sure why it'd be crashing, but it happens. It won't let me play.",2,"['literally', 'downloaded', 'game', 'awhile', 'playing', 'second', 'game', 'screen', 'crash', 'phone', 'decently', 'new', 'model', 'plenty', 'storage', 'sure', 'itd', 'crashing', 'happens', 'wont', 'let', 'play']",literally downloaded game awhile playing second game screen crash phone decently new model plenty storage sure itd crashing happens wont let play
the chance of losing 50/50 is getting higher!!!and primos to farm is very less!!!and the new character quest is very long and the primos it give is very less!! it's getting harder and harder to get the character with a very less primos for an end game player...,3,"['chance', 'losing', 'getting', 'higherand', 'primo', 'farm', 'lessand', 'new', 'character', 'quest', 'long', 'primo', 'give', 'less', 'getting', 'harder', 'harder', 'get', 'character', 'less', 'primo', 'end', 'game', 'player']",chance losing getting higherand primo farm lessand new character quest long primo give less getting harder harder get character less primo end game player
look i love this game ok but this is crazy we are getting so many new characters and reruns but we dont get enough pulls and this is not fair at all this game has a huge fanbase u should do something also i love dehya bye,1,"['look', 'love', 'game', 'crazy', 'getting', 'many', 'new', 'character', 'rerun', 'dont', 'get', 'enough', 'pull', 'fair', 'game', 'huge', 'fanbase', 'something', 'also', 'love', 'dehya', 'bye']",look love game crazy getting many new character rerun dont get enough pull fair game huge fanbase something also love dehya bye
"It's a fun game that really hooks me to playing more, and it's my top recommendation. But it should honestly be easier to get five stars. They should also add in a trading system where you can trade characters, weapons, artifacts and items",3,"['fun', 'game', 'really', 'hook', 'playing', 'top', 'recommendation', 'honestly', 'easier', 'get', 'five', 'star', 'also', 'add', 'trading', 'system', 'trade', 'character', 'weapon', 'artifact', 'item']",fun game really hook playing top recommendation honestly easier get five star also add trading system trade character weapon artifact item
"Love this game but, it takes up A LOT of space. Other then that it's amazing! —— Edit: I feel like we've lost the plot. I mean, why do we have 'the song of the wielkin moon' or whatever the mini game thing is called. Bro, It takes up more space and it's not even entertaining. :/",2,"['love', 'game', 'take', 'lot', 'space', 'amazing', 'edit', 'feel', 'like', 'weve', 'lost', 'plot', 'mean', 'song', 'wielkin', 'moon', 'whatever', 'mini', 'game', 'thing', 'called', 'bro', 'take', 'space', 'even', 'entertaining']",love game take lot space amazing edit feel like weve lost plot mean song wielkin moon whatever mini game thing called bro take space even entertaining
"awesome gameplay if you're new, it's really hard to keep up but it's gonna be like a nostalgic feeling once you've been playing like 2+ years. I'm so burnout it feels like a chore to play this, yet— I still come back every single time. I love and hate this game! fun open world mechanics with super hard boses, ignore the players or fandom it's toxic AF.",4,"['awesome', 'gameplay', 'youre', 'new', 'really', 'hard', 'keep', 'gon', 'like', 'nostalgic', 'feeling', 'youve', 'playing', 'like', 'year', 'burnout', 'feel', 'like', 'chore', 'play', 'yet', 'still', 'come', 'back', 'every', 'single', 'time', 'love', 'hate', 'game', 'fun', 'open', 'world', 'mechanic', 'super', 'hard', 'bos', 'ignore', 'player', 'fandom', 'toxic']",awesome gameplay youre new really hard keep gon like nostalgic feeling youve playing like year burnout feel like chore play yet still come back every single time love hate game fun open world mechanic super hard bos ignore player fandom toxic
I spend money in this game from time to time despite that I feel the rewards are a little too less. there are players who do not spend at all I've seen them complaining and it is a bit concerning as this game is supposed to be a free game too. spending is optional. Please try to increase the rewards limit other than that the game seems perfect. PLEASE INCREASE YOUR REWARDS LIMIT EVEN BY A LITTLE,1,"['spend', 'money', 'game', 'time', 'time', 'despite', 'feel', 'reward', 'little', 'less', 'player', 'spend', 'ive', 'seen', 'complaining', 'bit', 'concerning', 'game', 'supposed', 'free', 'game', 'spending', 'optional', 'please', 'try', 'increase', 'reward', 'limit', 'game', 'seems', 'perfect', 'please', 'increase', 'reward', 'limit', 'even', 'little']",spend money game time time despite feel reward little less player spend ive seen complaining bit concerning game supposed free game spending optional please try increase reward limit game seems perfect please increase reward limit even little
"it's lacking in rewards, and some people don't like always reading and watching stories, should add skip button and prioritize giving more rewards",1,"['lacking', 'reward', 'people', 'dont', 'like', 'always', 'reading', 'watching', 'story', 'add', 'skip', 'button', 'prioritize', 'giving', 'reward']",lacking reward people dont like always reading watching story add skip button prioritize giving reward
"This game used to be amazing, but now each update feels empty and carelessly done. I loved exploring the regions and discovering the key to solving puzzles, but we barely get anything to explore these days, and the game is becoming more and more pay-to-win-centered. Limited 5-star characters that can't use their full potential unless paired with other limited 5-stars, patch events that give small rewards... I'm so disappointed.",1,"['game', 'used', 'amazing', 'update', 'feel', 'empty', 'carelessly', 'done', 'loved', 'exploring', 'region', 'discovering', 'key', 'solving', 'puzzle', 'barely', 'get', 'anything', 'explore', 'day', 'game', 'becoming', 'paytowincentered', 'limited', 'star', 'character', 'cant', 'use', 'full', 'potential', 'unless', 'paired', 'limited', 'star', 'patch', 'event', 'give', 'small', 'reward', 'disappointed']",game used amazing update feel empty carelessly done loved exploring region discovering key solving puzzle barely get anything explore day game becoming paytowincentered limited star character cant use full potential unless paired limited star patch event give small reward disappointed
"THE CHARACTER DESIGNS ARE SOOO *CHEF KISS The only problem is the wishing option🥲 the primogems are so hard to get..please made it a tiny bit easier so that every player can get new characters fight bosses etc! Overall, VERY NICE GAME. the storytelling is good but could improve more in the future!",5,"['character', 'design', 'sooo', 'chef', 'kiss', 'problem', 'wishing', 'option', 'primogems', 'hard', 'getplease', 'made', 'tiny', 'bit', 'easier', 'every', 'player', 'get', 'new', 'character', 'fight', 'boss', 'etc', 'overall', 'nice', 'game', 'storytelling', 'good', 'could', 'improve', 'future']",character design sooo chef kiss problem wishing option primogems hard getplease made tiny bit easier every player get new character fight boss etc overall nice game storytelling good could improve future
"This game is great,but there are 2 main problems(actually many) ,1st charcters rerun,There are SOO many characters that just don't get their rerun & this game keeps u so busy,it has been becoming so Pay 2 play, 2nd endgame content is becoming so difficult,it's like you HAVE TO pull on the new characters cause only they are the meta charcters that can clear abbys and theatre etc. but you will definitely love their story,lore and exploration.( exclude summeru desert and Inazuma quests for 😊)",3,"['game', 'greatbut', 'main', 'problemsactually', 'many', 'charcters', 'rerunthere', 'soo', 'many', 'character', 'dont', 'get', 'rerun', 'game', 'keep', 'busyit', 'becoming', 'pay', 'play', 'endgame', 'content', 'becoming', 'difficultits', 'like', 'pull', 'new', 'character', 'cause', 'meta', 'charcters', 'clear', 'abbys', 'theatre', 'etc', 'definitely', 'love', 'storylore', 'exploration', 'exclude', 'summeru', 'desert', 'inazuma', 'quest']",game greatbut main problemsactually many charcters rerunthere soo many character dont get rerun game keep busyit becoming pay play endgame content becoming difficultits like pull new character cause meta charcters clear abbys theatre etc definitely love storylore exploration exclude summeru desert inazuma quest
"Dear HoYoverse, I tried to login into the game because I got log out on accident, but whenever I try to retrieve my account because I forgot my password they always say ""too many requests please try later"". Yet this is actually my FIRST request. I tried multiple times suddenly they said my account get frozen for 20 minutes.FOR WHAT??? Until now I can't get my account back so PLEASE HELP SOLVE THIS ISSUE!!",1,"['dear', 'hoyoverse', 'tried', 'login', 'game', 'got', 'log', 'accident', 'whenever', 'try', 'retrieve', 'account', 'forgot', 'password', 'always', 'say', 'many', 'request', 'please', 'try', 'later', 'yet', 'actually', 'first', 'request', 'tried', 'multiple', 'time', 'suddenly', 'said', 'account', 'get', 'frozen', 'minutesfor', 'cant', 'get', 'account', 'back', 'please', 'help', 'solve', 'issue']",dear hoyoverse tried login game got log accident whenever try retrieve account forgot password always say many request please try later yet actually first request tried multiple time suddenly said account get frozen minutesfor cant get account back please help solve issue
Hoyo has been getting greedier with F2P Players and making it even harder to at the least clear endgame content to earn all primos and why is there no reserve system for resin in the game even after 6 yrs and the SKIP button situation and restrictions on materials farming... The more I play the more I realize that Hoyo devs are deadass Lethargic to add any creativity and effort. Stop killing the existing player experience before it's too late🤦💯,1,"['hoyo', 'getting', 'greedier', 'player', 'making', 'even', 'harder', 'least', 'clear', 'endgame', 'content', 'earn', 'primo', 'reserve', 'system', 'resin', 'game', 'even', 'yr', 'skip', 'button', 'situation', 'restriction', 'material', 'farming', 'play', 'realize', 'hoyo', 'devs', 'deadass', 'lethargic', 'add', 'creativity', 'effort', 'stop', 'killing', 'existing', 'player', 'experience', 'late']",hoyo getting greedier player making even harder least clear endgame content earn primo reserve system resin game even yr skip button situation restriction material farming play realize hoyo devs deadass lethargic add creativity effort stop killing existing player experience late
"The newest abyss and limited events are always centered around limited characters. No, we do not have that much resources to keep on pooling for newer characters with each turning point in the game's updates. This is becoming out of hand.",2,"['newest', 'abyss', 'limited', 'event', 'always', 'centered', 'around', 'limited', 'character', 'much', 'resource', 'keep', 'pooling', 'newer', 'character', 'turning', 'point', 'game', 'update', 'becoming', 'hand']",newest abyss limited event always centered around limited character much resource keep pooling newer character turning point game update becoming hand
"OMD this is one of the best gacha games (and first) I have played on mobile and it has everything, an open world with large exploration, the lore is literally so peak and the characters are beautifully designed and aren't random, they are all connected with the story which makes them even more interesting. Both 4 and 5 star characters are amazing and its a win-win! I absolutely enjoy this game, especially the fact it's so structured! And thanks for the basic and full resource options!",5,"['omd', 'one', 'best', 'gacha', 'game', 'first', 'played', 'mobile', 'everything', 'open', 'world', 'large', 'exploration', 'lore', 'literally', 'peak', 'character', 'beautifully', 'designed', 'arent', 'random', 'connected', 'story', 'make', 'even', 'interesting', 'star', 'character', 'amazing', 'winwin', 'absolutely', 'enjoy', 'game', 'especially', 'fact', 'structured', 'thanks', 'basic', 'full', 'resource', 'option']",omd one best gacha game first played mobile everything open world large exploration lore literally peak character beautifully designed arent random connected story make even interesting star character amazing winwin absolutely enjoy game especially fact structured thanks basic full resource option
"rewards are so bad for f2p players. we can't get a guaranteed character per patch and that is greedy. I love this game so much, I would the for me to quit this game.",2,"['reward', 'bad', 'player', 'cant', 'get', 'guaranteed', 'character', 'per', 'patch', 'greedy', 'love', 'game', 'much', 'would', 'quit', 'game']",reward bad player cant get guaranteed character per patch greedy love game much would quit game
"I really Lover the game but Right now, I'm trying to enter the game but I just got kick right back out. I don't know what happened, it's repeatingly said Error and I'm already updated so I have no idea what's going on. I'm on my Android and it's have a lot of space so please help!! Updated;- it's ok now. I still don't know why but at least I can enter back into the game. So thank for listening.😄",5,"['really', 'lover', 'game', 'right', 'trying', 'enter', 'game', 'got', 'kick', 'right', 'back', 'dont', 'know', 'happened', 'repeatingly', 'said', 'error', 'already', 'updated', 'idea', 'whats', 'going', 'android', 'lot', 'space', 'please', 'help', 'updated', 'still', 'dont', 'know', 'least', 'enter', 'back', 'game', 'thank', 'listening']",really lover game right trying enter game got kick right back dont know happened repeatingly said error already updated idea whats going android lot space please help updated still dont know least enter back game thank listening
"I have been playing this game for years, and overall it is a genuinely great experience. The biggest thing holding it back is the lack of QOL improvements. It often takes years for meaningful QOL updates to be implemented, and despite countless surveys from the community, it feels like player feedback is rarely heard. I would easily give the game a five-star rating if the developers were more player-friendly and gave us more pulls. That said, the world of Genshin Impact is absolutely stunning.",4,"['playing', 'game', 'year', 'overall', 'genuinely', 'great', 'experience', 'biggest', 'thing', 'holding', 'back', 'lack', 'qol', 'improvement', 'often', 'take', 'year', 'meaningful', 'qol', 'update', 'implemented', 'despite', 'countless', 'survey', 'community', 'feel', 'like', 'player', 'feedback', 'rarely', 'heard', 'would', 'easily', 'give', 'game', 'fivestar', 'rating', 'developer', 'playerfriendly', 'gave', 'pull', 'said', 'world', 'genshin', 'impact', 'absolutely', 'stunning']",playing game year overall genuinely great experience biggest thing holding back lack qol improvement often take year meaningful qol update implemented despite countless survey community feel like player feedback rarely heard would easily give game fivestar rating developer playerfriendly gave pull said world genshin impact absolutely stunning
"Don't get me wrong, I love genshin and I have for all the years I've been playing it but it's getting ridiculous. The rewards they are giving out are so little, and half of them you need to get the meta characters for, which you can't get without spending with how little they are giving. Comparing that to their other games like HSR, it's just ridiculous as they've given free 5 stars that are ACTUALLY useful (not just the standard ones we've been given) and they overall give better rewards.",1,"['dont', 'get', 'wrong', 'love', 'genshin', 'year', 'ive', 'playing', 'getting', 'ridiculous', 'reward', 'giving', 'little', 'half', 'need', 'get', 'meta', 'character', 'cant', 'get', 'without', 'spending', 'little', 'giving', 'comparing', 'game', 'like', 'hsr', 'ridiculous', 'theyve', 'given', 'free', 'star', 'actually', 'useful', 'standard', 'one', 'weve', 'given', 'overall', 'give', 'better', 'reward']",dont get wrong love genshin year ive playing getting ridiculous reward giving little half need get meta character cant get without spending little giving comparing game like hsr ridiculous theyve given free star actually useful standard one weve given overall give better reward
"A wonderful game I ever download it leave us to explore the world having exiting story and even have complex characters ,and the power used in the game is elements which is very cool to play with. If you are searching for a best adventure game with high graphics I would surely refer this game.",5,"['wonderful', 'game', 'ever', 'download', 'leave', 'explore', 'world', 'exiting', 'story', 'even', 'complex', 'character', 'power', 'used', 'game', 'element', 'cool', 'play', 'searching', 'best', 'adventure', 'game', 'high', 'graphic', 'would', 'surely', 'refer', 'game']",wonderful game ever download leave explore world exiting story even complex character power used game element cool play searching best adventure game high graphic would surely refer game
"I find this game enjoyable and lovely overall; however, I was disappointed that I received Deyha instead of Varka, which caused significant frustration and made me want to take legal action against the company. But I still log in everyday, because I do not know when to stop gooning. Good game, you should play if you are bored. They even have an amazing storyline, cool characters (Varka), and beautiful nations. Love this game ❤️‍🩹",5,"['find', 'game', 'enjoyable', 'lovely', 'overall', 'however', 'disappointed', 'received', 'deyha', 'instead', 'varka', 'caused', 'significant', 'frustration', 'made', 'want', 'take', 'legal', 'action', 'company', 'still', 'log', 'everyday', 'know', 'stop', 'gooning', 'good', 'game', 'play', 'bored', 'even', 'amazing', 'storyline', 'cool', 'character', 'varka', 'beautiful', 'nation', 'love', 'game']",find game enjoyable lovely overall however disappointed received deyha instead varka caused significant frustration made want take legal action company still log everyday know stop gooning good game play bored even amazing storyline cool character varka beautiful nation love game
"This game isn’t just something I play—it’s a part of who I am. Every detail feels perfectly crafted, as if nothing needs to be changed. And yet, when fate turns against me and pity slips away from my favorite character, frustration floods my heart, and I can’t help but curse the hands that designed such a system. Still, despite every heartbreak and every lost chance, it remains my favorite game of all time. 🌸❤️",5,"['game', 'isnt', 'something', 'playits', 'part', 'every', 'detail', 'feel', 'perfectly', 'crafted', 'nothing', 'need', 'changed', 'yet', 'fate', 'turn', 'pity', 'slip', 'away', 'favorite', 'character', 'frustration', 'flood', 'heart', 'cant', 'help', 'curse', 'hand', 'designed', 'system', 'still', 'despite', 'every', 'heartbreak', 'every', 'lost', 'chance', 'remains', 'favorite', 'game', 'time']",game isnt something playits part every detail feel perfectly crafted nothing need changed yet fate turn pity slip away favorite character frustration flood heart cant help curse hand designed system still despite every heartbreak every lost chance remains favorite game time
It's super fun! Theres many quests you can do and the game is grindy so if you get what you wanted it'll feel very rewarding! Theres cool characters and very cute characters also! You can do different builds for your characters!! 10000000000/10 I highly recommend playing it if you have time!,5,"['super', 'fun', 'there', 'many', 'quest', 'game', 'grindy', 'get', 'wanted', 'itll', 'feel', 'rewarding', 'there', 'cool', 'character', 'cute', 'character', 'also', 'different', 'build', 'character', 'highly', 'recommend', 'playing', 'time']",super fun there many quest game grindy get wanted itll feel rewarding there cool character cute character also different build character highly recommend playing time
"The game is so awesome. I am always immersed in the story, and even in exploring. I have a Moto G Power 2026, and it runs on highest settings without frame rate drops or lagging. High compliments to developers and HoYoVerse. Keep doing great.",5,"['game', 'awesome', 'always', 'immersed', 'story', 'even', 'exploring', 'moto', 'power', 'run', 'highest', 'setting', 'without', 'frame', 'rate', 'drop', 'lagging', 'high', 'compliment', 'developer', 'hoyoverse', 'keep', 'great']",game awesome always immersed story even exploring moto power run highest setting without frame rate drop lagging high compliment developer hoyoverse keep great
I love all the variety in characters and the scenery! The designs are so creative and it's nice to see how they reflect different cultures! Just wish they had darker skinned characters because it makes the game look really bad there is no characters other than light skin characters,3,"['love', 'variety', 'character', 'scenery', 'design', 'creative', 'nice', 'see', 'reflect', 'different', 'culture', 'wish', 'darker', 'skinned', 'character', 'make', 'game', 'look', 'really', 'bad', 'character', 'light', 'skin', 'character']",love variety character scenery design creative nice see reflect different culture wish darker skinned character make game look really bad character light skin character
The game only caters to people that spend money on the game. It is very unfriendly for free to play players and lacks replayability when you have finished all quests and exploration. End game relies on you pulling all new characters and being able to build them day one. The game is in a very bad state but there are no content creators to speak out about the issues because they are all whales and unaffected by the lack of free pulls available. Wouldn't recommend in 8ts current state.,1,"['game', 'caters', 'people', 'spend', 'money', 'game', 'unfriendly', 'free', 'play', 'player', 'lack', 'replayability', 'finished', 'quest', 'exploration', 'end', 'game', 'relies', 'pulling', 'new', 'character', 'able', 'build', 'day', 'one', 'game', 'bad', 'state', 'content', 'creator', 'speak', 'issue', 'whale', 'unaffected', 'lack', 'free', 'pull', 'available', 'wouldnt', 'recommend', 'current', 'state']",game caters people spend money game unfriendly free play player lack replayability finished quest exploration end game relies pulling new character able build day one game bad state content creator speak issue whale unaffected lack free pull available wouldnt recommend current state
"Aside the primogems quantity we get every version, wich is pretty bad (around 70 pulls), I do enjoy the map exploration more than in any other game (especially other gacha games, since optimization in WuWa is pretty bad for my device sadly...). I also really like character designs and lore, although a skip button would make a huge difference for people who don't have much time to play, at least for world quests and characters individual quests.",3,"['aside', 'primogems', 'quantity', 'get', 'every', 'version', 'wich', 'pretty', 'bad', 'around', 'pull', 'enjoy', 'map', 'exploration', 'game', 'especially', 'gacha', 'game', 'since', 'optimization', 'wuwa', 'pretty', 'bad', 'device', 'sadly', 'also', 'really', 'like', 'character', 'design', 'lore', 'although', 'skip', 'button', 'would', 'make', 'huge', 'difference', 'people', 'dont', 'much', 'time', 'play', 'least', 'world', 'quest', 'character', 'individual', 'quest']",aside primogems quantity get every version wich pretty bad around pull enjoy map exploration game especially gacha game since optimization wuwa pretty bad device sadly also really like character design lore although skip button would make huge difference people dont much time play least world quest character individual quest
"Reward system needs a serious change, you can't release two characters per patch and expect player to keep engaging with the game's content. I've been playing since 1.0, there have been lots of changes, some for the good, and some for the worst. While other games enjoy of getting generous rewards we are stuck with scraps and crumbs, we still don't have a skip button even though players have been BEGGING for that option, and can't even guarantee a character with the pulls we already get.",1,"['reward', 'system', 'need', 'serious', 'change', 'cant', 'release', 'two', 'character', 'per', 'patch', 'expect', 'player', 'keep', 'engaging', 'game', 'content', 'ive', 'playing', 'since', 'lot', 'change', 'good', 'worst', 'game', 'enjoy', 'getting', 'generous', 'reward', 'stuck', 'scrap', 'crumb', 'still', 'dont', 'skip', 'button', 'even', 'though', 'player', 'begging', 'option', 'cant', 'even', 'guarantee', 'character', 'pull', 'already', 'get']",reward system need serious change cant release two character per patch expect player keep engaging game content ive playing since lot change good worst game enjoy getting generous reward stuck scrap crumb still dont skip button even though player begging option cant even guarantee character pull already get
"Great game, anyone wondering abt why this is a great game?it really takes us into a fictional world. yes the only fault this game have is no dialogue skip option.if we remove that out of question this game is so great that no other game have a world like this, animations are enough to fulfill our requirement as a player, and many say natlan is weird. is it even weird? Every region have different characteristics and characters and mechanics.you can compare th regions",5,"['great', 'game', 'anyone', 'wondering', 'abt', 'great', 'gameit', 'really', 'take', 'fictional', 'world', 'yes', 'fault', 'game', 'dialogue', 'skip', 'optionif', 'remove', 'question', 'game', 'great', 'game', 'world', 'like', 'animation', 'enough', 'fulfill', 'requirement', 'player', 'many', 'say', 'natlan', 'weird', 'even', 'weird', 'every', 'region', 'different', 'characteristic', 'character', 'mechanicsyou', 'compare', 'region']",great game anyone wondering abt great gameit really take fictional world yes fault game dialogue skip optionif remove question game great game world like animation enough fulfill requirement player many say natlan weird even weird every region different characteristic character mechanicsyou compare region
"you know what? I love ❤️ this game very much . the graphics are good for a mobile version, the music is my sleeping 😴 friend ,when I'm happy I come to travel, when I'm sad I come to that old tree, overall this is very good if only they don't drag (Snezhnaya)and(Khaenri’ah) main story , they can expand but they're dragging the story this much, sometimes it becomes boring 😴",5,"['know', 'love', 'game', 'much', 'graphic', 'good', 'mobile', 'version', 'music', 'sleeping', 'friend', 'happy', 'come', 'travel', 'sad', 'come', 'old', 'tree', 'overall', 'good', 'dont', 'drag', 'snezhnayaandkhaenriah', 'main', 'story', 'expand', 'theyre', 'dragging', 'story', 'much', 'sometimes', 'becomes', 'boring']",know love game much graphic good mobile version music sleeping friend happy come travel sad come old tree overall good dont drag snezhnayaandkhaenriah main story expand theyre dragging story much sometimes becomes boring
